2.0375;0.323;-0.004;-0.842;-0.331;0.918;0.998;0.226;-0.881;-0.873;0.284;0.449;-0.259;-0.246
2.5925;0.195;0.965;0.493;0.975;0.277;0.692;0.217;-0.873;-0.905;0.285;0.403;-0.242;-0.229
1.988;-0.051;0.307;-0.456;0.87;0.383;-0.037;0.326;-0.051;-0.037;-0.517;0.383;0.308;-0.347
1.988;-0.051;0.307;-0.347;-0.517;0.383;-0.037;0.326;-0.033;-0.037;-0.517;0.384;0.26;-0.347
2.0075;-0.85;0.259;-0.85;0.333;0.966;-0.694;0.339;-0.85;-0.694;0.333;0.966;0.26;-0.85
1.4765;-0.007;-0.012;-0.003;-0.002;-0.015;-0.08;-0.015;-0.007;-0.079;0.975;-0.015;-0.012;-0.003
1.073;0.564;0.823;0.964;-0.521;-0.721;0.997;0.246;0.888;-0.45;0.808;0.38;-0.276;0.931
1.1255;-0.021;0.51;0.218;0.15;0.013;0.099;-0.078;0.704;0.905;0.291;0.671;0.965;0.38
0.956;-0.347;0.226;0.579;-0.432;-0.314;-1;-0.354;-0.41;0.297;-0.432;0.39;-0.226;0.435
2.2955;-0.088;0.534;0.472;0.21;0.011;0.225;0.863;0.892;0.998;0.787;0.272;0.276;0.963
1.4945;-0.003;0;0.001;0;0.003;-0.003;-0.003;-0.003;-0.004;0.01;0.003;0.001;0.001
2.2685;0.668;0.151;-0.842;0.916;0.966;0.997;0.513;0.668;0.997;0.917;0.966;0.151;-0.842
2.267;0.669;0.151;-0.842;0.916;0.966;0.998;0.513;0.668;0.998;0.916;0.966;0.151;-0.842
2.2415;-0.035;0.31;0.475;0.761;0.672;-0.659;-0.268;0.924;0.922;0.875;0.891;-0.04;-0.063
1.1765;-0.012;0.012;0.183;0.577;-0.122;-0.392;-0.086;0.42;-0.376;-0.881;0.564;0.419;-0.781
0.425;0.749;-0.794;0.965;-0.301;0.909;0.573;0.439;0.29;0.573;-0.301;0.473;-0.787;-0.311
2.939;-0.456;0.006;0.167;0.646;0.967;0.857;0.381;0.968;-0.229;0.905;0.967;-0.045;-0.249
2.4875;0.415;0.965;-0.249;0.905;-0.307;0.691;0.659;0.415;0.691;0.905;-0.307;0.965;-0.248
1.5275;0.968;-0.794;-0.689;0.01;0.967;0.688;0.308;0.494;0.784;0.896;0.308;0.219;0.176
1.1735;0.855;-0.468;-0.814;-0.542;-0.835;-1;0.093;0.968;-0.184;-0.325;-0.618;-0.229;0.921
0.815;0.091;0.046;0.872;0.06;0.504;0.937;-0.217;-0.369;-0.208;0.89;-0.605;-0.357;-0.441
1.634;0.933;-0.316;0.965;0.06;-0.052;0.998;0.089;0.933;0.998;0.06;-0.052;-0.316;0.966
1.379;-0.397;-0.794;0.964;0.249;0.015;0.998;0.227;-0.905;-0.923;0.33;0.284;0.331;-0.214
1.904;-0.011;-0.043;0.196;-0.002;-0.113;0.014;0.494;0.856;-0.018;0.37;0.724;0.294;0.685
0.8915;0.707;-0.345;0.966;0.779;-0.835;0.998;0.884;0.416;0.998;0.011;0.353;0.425;0.794
2.942;0.35;-0.794;-0.814;-0.873;0;-1;0.282;-0.389;0.354;0.977;-0.384;-0.354;0.395
1.64;0.167;-0.374;-0.003;-0.004;0.001;0.998;0.229;0.426;0.418;-0.432;-0.329;0.41;0.277
2.1215;-0.427;0.378;-0.553;-0.367;-0.166;0.997;-0.721;0.418;0.998;0.837;0.967;0.491;0.49
0.728;-0.362;-0.684;0.548;0.975;0.65;0.212;0.377;0.681;-0.627;0.276;0.698;0.7;-0.016
1.715;0.577;-0.329;0.191;-0.441;-0.179;0.839;0.33;0.523;0.168;0.212;0.832;0.648;-0.821
0.9155;-0.8;-0.641;0.094;0.709;0.436;0.003;0.051;-0.8;0.004;0.709;0.436;0.279;0.094
1.496;0;0.002;-0.002;0.007;0.003;0.012;0.959;-0.914;-0.125;0.975;0.527;-0.219;-0.002
2.3225;0.147;0.011;-0.821;-0.468;-0.842;-1;0.903;-0.185;-1;0.978;-0.842;-0.193;0.966
1.1105;0.414;-0.057;-0.821;-0.032;-0.153;-1;0.118;-0.873;-0.881;-0.873;-0.842;0.271;-0.244
2.1005;-0.063;-0.794;0.966;0.666;0.309;0.998;0.394;0.691;0.674;0.868;0.492;0.685;0.39
0.875;0.044;-0.054;-0.484;0.055;0.134;-0.122;-0.597;0.368;0.257;-0.038;-0.389;-0.631;-0.623
1.0535;-0.203;-0.207;-0.008;-0.05;-0.024;0.998;0.827;0.186;0.249;0.063;0.13;-0.207;-0.008
1.07;0.466;0.782;0.965;0.248;-0.689;-0.224;0.45;0.466;0.216;0.026;-0.336;0.324;0.359
0.998;-0.768;0.153;-0.7;-0.064;0.074;0.867;-0.157;0.002;0.001;0.271;0.001;0.052;0.02
0.9845;0.593;0.281;0.712;-0.079;-0.538;0.997;0.695;-0.15;0.399;0.282;0.669;-0.147;0.902
1.505;-0.002;-0.001;0.001;-0.001;0.001;0.004;-0.081;-0.873;-0.618;-0.873;0.338;-0.249;-0.655
0.9275;-0.299;0.143;-0.821;-0.081;0.105;0.998;-0.166;0.89;-0.354;-0.389;-0.054;-0.106;-0.097
1.9295;0.186;0.287;-0.565;0.732;0.129;0.966;0.287;0.229;0.107;0.031;-0.438;0.964;-0.081
1.9415;-0.354;-0.4;0.966;0.814;0.685;0.998;0.508;-0.873;-0.897;0.426;-0.228;-0.8;-0.821
1.9145;0.228;0.322;0.965;-0.456;0.904;0.998;-0.079;0.715;0.676;-0.384;-0.142;0.223;-0.21
1.931;-0.85;0.417;-0.821;0.033;0.941;0.948;0.958;-0.842;0.907;-0.456;0.844;-0.169;0.88
1.8995;0.304;0.965;0.964;0.336;0.113;0.998;0.119;-0.43;-0.881;-0.873;0.622;-0.438;-0.821
2.783;0.18;-0.794;-0.584;-0.623;0.625;-0.528;0.099;0.237;0.265;0.346;0.455;0.043;-0.233
2.939;-0.655;-0.794;0.965;-0.397;0.967;-1;0.022;0.436;-1;-0.873;-0.842;0.361;0.044
2.6645;-0.003;0.206;0.476;-0.835;-0.842;0.998;-0.43;0.689;-0.228;0.683;0.288;0.499;0.905
2.1395;0.394;0.795;0.966;0.242;0.404;0.998;0.422;0.287;0.281;0.205;0.282;0.425;0.297
1.499;0;0;0.002;0.002;0.001;0.002;0;0;0.002;0.002;0.001;0;0.002
2.0825;0.007;0.964;0.145;-0.873;-0.842;-1;-0.212;0.682;0.897;0.903;0.926;-0.156;-0.071
1.1705;0.04;-0.357;0.966;-0.8;-0.524;0.997;-0.219;-0.34;-1;-0.881;-0.842;0.103;0.426
2.8565;-0.124;0.754;0.142;0.115;0.837;0.22;0.306;0.033;-0.389;0.419;-0.255;-0.185;-0.088
0.4175;-0.923;0.965;-0.828;-0.873;0.593;0.328;0.154;-0.145;-0.444;-0.873;0.592;0.542;0.273
1.73;-0.145;0.542;0.273;-0.873;0.593;-0.444;0.154;-0.147;0.997;-0.873;-0.842;0.541;0.273
2.567;0.013;0.707;-0.828;0.583;0.812;0.885;-0.444;-0.343;0.155;0.325;0.463;-0.655;-0.001
1.3505;-0.405;0.314;-0.413;0.285;0.39;0.281;-0.169;-0.636;-0.141;-0.384;-0.168;0.489;0.013
2.0555;-0.7;0.61;0.961;0.282;0.761;0.18;-0.222;-0.352;-0.059;0.319;0.418;0.271;0.052
1.166;0.601;0.197;0.052;0.319;0.418;-0.059;-0.222;0.601;-0.059;0.319;0.418;0.197;0.051
0.896;0.912;-0.655;-0.459;0.308;0.75;0.704;0.96;0.942;0.025;-0.873;0.396;0.374;0.448
1.9955;0.274;-0.405;-0.828;-0.694;0.701;0.998;0.315;0.703;-0.043;-0.462;-0.299;-0.684;0.902
1.8275;-0.044;-0.402;0.476;0.26;0.815;-0.744;0.851;0.41;-0.756;-0.584;0.285;-0.402;0.784
1.5305;0.377;0.965;0.193;0.609;0.965;0.203;-0.056;0.909;0.927;0.913;0.873;-0.168;-0.208
1.9145;-0.295;0.55;0.965;-0.405;0.364;-1;0.472;-0.379;0.019;0.378;0.093;-0.069;-0.089
0.9785;-0.4;-0.284;0.965;0.112;0.291;0.998;0.96;0.649;-0.329;-0.873;0.781;0.366;-0.828
2.939;0.648;0.366;-0.828;-0.873;0.781;-0.329;0.96;0.648;-0.329;-0.873;0.781;0.366;-0.828
0.8915;0.366;-0.674;-0.367;-0.15;-0.124;-0.329;-0.405;0.366;-0.329;-0.151;-0.124;-0.679;-0.367
2.834;-0.124;0.166;0.864;0.978;0.698;0.123;0.234;-0.923;0.361;-0.039;0.03;-0.316;-0.828
1.3235;0.448;0.333;-0.49;-0.022;-0.051;0.651;0.489;-0.881;0.435;0.408;0.224;0.274;0.288
1.811;0.713;0.347;0.072;0.898;0.792;0.845;0.208;0.015;0.371;-0.873;0.364;0.375;0.383
1.8305;0.158;0.594;0.822;0.922;0.967;0.975;0.221;0.158;0.975;0.922;0.967;0.595;0.822
0.953;0.43;0.161;0.715;-0.041;0.591;-1;0.312;0.43;-0.659;-0.041;0.59;0.161;0.715
1.157;0.323;-0.459;-0.276;-0.821;-0.721;0.081;0.568;0.323;0.945;0.881;0.797;-0.459;0.965
2.3495;0.234;0.295;0.191;-0.55;0.384;-0.303;0.567;0.969;0.866;0.979;0.384;-0.794;0.192
0.911;-0.329;-0.002;0.472;-0.557;0.705;-0.203;-0.392;-0.329;-0.205;-0.557;0.899;-0.002;0.154
1.763;0.274;-0.107;0.965;-0.481;0.802;-0.85;-0.184;-0.394;-0.897;0.305;0.299;0.429;-0.215
2.006;0.056;0.79;0.911;0.975;0.967;0.984;0.205;-0.842;-1;-0.873;-0.842;-0.8;-0.842
0.995;-0.565;-0.553;-0.744;0.187;-0.248;0.998;0.274;-0.923;0.449;0.438;0.451;0.365;0.381
0.9035;0.342;-0.528;0.966;-0.249;0.42;-0.535;0.504;-0.347;0.355;0.297;0.424;0.378;0.443
1.0415;0.257;0.965;0.091;0.098;0.265;0.031;-0.305;0.256;0.03;0.098;0.265;0.965;0.091
2.0045;0.604;-0.8;-0.842;-0.659;-0.842;0.997;-0.122;0.437;0.403;-0.305;0.315;-0.05;0.919
1.6595;-0.531;-0.416;-0.842;-0.881;-0.517;0.297;-0.101;-0.35;-0.359;0.669;-0.418;-0.601;-0.189
0.887;-0.027;0.454;0.023;0.036;0.266;0.05;-0.4;-0.038;-0.347;0.036;0.135;-0.794;0.417
0.896;0.891;0.608;0.418;0.028;-0.85;0.295;-0.4;0.891;0.296;0.026;-0.842;0.608;0.418
0.899;0.891;0.608;0.418;0.026;-0.842;0.296;-0.4;0.891;0.295;0.026;-0.842;0.608;0.418
0.899;0.891;0.608;0.418;0.026;-0.842;0.295;-0.4;0.891;0.296;0.027;-0.842;0.608;0.418
0.899;0.891;0.608;0.418;0.027;-0.842;0.295;-0.402;0.89;0.295;0.027;-0.85;0.607;0.418
0.899;0.891;0.608;0.418;0.027;-0.842;0.296;-0.4;0.891;0.296;0.027;-0.842;0.965;0.418
2.081;-0.336;-0.659;-0.705;-0.507;-0.814;0.901;0.861;-0.148;0.443;0.035;-0.314;-0.135;0.965
1.994;0.292;0.343;-0.318;0.016;-0.593;0.443;0.546;0.842;0.428;0.407;0.454;0.504;0.641
1.922;0.815;-0.659;0.231;0.229;0.255;0.21;0.189;0.109;0.21;0.83;0.255;0.895;0.103
1.4765;0.332;0.022;0.671;-0.881;0.898;-0.465;0.285;0.32;0.271;-0.027;0.286;0.18;0.314
2.126;0.255;-0.173;0.965;-0.65;0.173;0.97;-0.716;-0.873;-1;-0.873;-0.85;-0.8;-0.842
1.37;0.668;0.224;0.965;-0.002;0.967;0.998;-0.376;-0.137;0.282;0.01;0.384;-0.113;0.897
2.1155;0.444;0.512;-0.052;0.078;-0.148;-0.212;0.411;0.444;-0.21;0.21;-0.148;0.016;-0.064
0.842;-0.129;-0.076;0.965;-0.655;-0.367;-0.046;-0.659;0.091;-0.145;0.907;0.694;0.923;-0.4
2.0735;0.353;0.173;0.967;-0.49;-0.842;-0.484;0.382;0.353;-0.484;-0.494;-0.842;0.173;0.966
1.724;-0.016;0.006;-0.002;-0.003;-0.001;-0.005;0.15;-0.017;-0.005;-0.003;-0.001;0.004;-0.002
1.6385;-0.301;0.141;-0.842;0.74;0.501;0.997;0.304;0.426;-0.609;0.011;-0.173;-0.09;0.08
2.279;0.024;-0.047;0.137;-0.679;0.936;0.998;-0.21;0.421;-0.889;-0.881;-0.842;0.415;-0.102
2.5775;-0.327;0.462;0.58;-0.497;0.661;-0.497;0.254;-0.889;-0.865;-0.873;0.493;0.465;-0.438
2.4395;-0.85;-0.056;0.001;0.566;0.428;-0.255;0.507;0.889;-0.04;0.351;0.671;0.324;0.682
1.862;-0.659;0.307;0.299;0.012;0.127;0.205;0.235;-0.873;-0.873;0.978;0.966;0.405;-0.413
2.7185;-0.048;0.497;0.966;0.669;0.845;0.998;0.361;0.704;-0.345;-0.187;0.018;0.672;-0.046
1.085;-0.036;-0.032;-0.842;-0.2;-0.228;-1;0.96;0.968;0.998;-0.444;0.967;0.965;0.966
2.7605;0.518;-0.794;-0.842;-0.318;0.967;0.962;-0.347;-0.174;-0.914;-0.873;-0.842;0.036;-0.842
1.6445;0.015;0.095;-0.057;0.978;0.967;0.997;0.097;0.015;-0.357;0.978;-0.636;0.064;0.087
0.824;-0.71;0.604;0.966;0.564;0.967;-0.627;-0.338;0.229;0.51;-0.165;-0.636;0.244;-0.655
2.9405;0.496;0.204;-0.842;-0.174;-0.129;0.673;0.074;0.955;0.698;0.975;0.967;0.339;-0.235
1.0085;-1;-0.8;0;0.001;-0.004;0.998;0.273;0.106;-0.026;-0.242;-0.364;0.434;0.368
2.831;0.968;0.952;0.967;0.977;0.968;0.998;0.887;0.968;0.998;0.977;0.968;0.952;0.966
2.441;0.249;0.681;0.36;0.309;0;0.457;-0.259;-0.85;-0.137;-0.542;-0.727;-0.416;0.965
2.3975;-0.092;-0.573;0.907;0.486;0.777;-0.068;0.254;-0.627;0.043;-0.873;0.284;-0.048;0.338
1.97;0.17;0.027;0.965;0.078;0.314;-0.076;0.427;0.455;0.287;-0.384;0.043;0.303;-0.34
2.1395;0.21;0.301;-0.028;0.149;0.201;0.13;0.427;0.211;0.13;0.149;0.201;0.301;-0.028
2.7665;0.031;-0.7;-0.828;0.245;-0.85;0.642;-0.462;-0.873;-0.231;-0.873;0.827;0.423;0.305
2.942;0.968;0.965;0.966;-0.873;-0.85;-1;-0.075;-0.34;0.374;-0.007;0.967;0.363;0.883
2.063;0.279;0.844;0.368;0.528;-0.601;0.869;-0.716;-0.873;-0.367;-0.364;-0.168;-0.27;0.421
0.425;-0.873;-0.27;0.421;0.333;-0.168;-0.367;-0.345;-0.174;0.998;0.978;0.967;0.056;0.966
1.223;-0.238;-0.202;0.705;0.067;0.621;-0.58;-0.214;0.046;0.34;0.299;0.44;-0.138;0.023
1.529;-0.011;-0.75;-0.828;-0.107;0.907;-0.005;0.446;-0.026;0.438;0.83;0.313;-0.623;0.376
2.186;-0.392;-0.265;0.205;0.172;0.787;0.471;-0.424;0.416;0.408;0.329;0.438;-0.147;-0.154
2.249;0.142;-0.179;0.59;0.978;0.968;0.998;0.472;0.142;0.998;0.978;0.968;-0.177;0.59
2.2445;-0.046;0.301;-0.299;-0.873;0.824;0.167;0.471;0.443;0.025;-0.387;0.351;0.339;0.378
2.9405;0.969;0.965;-0.828;0.381;-0.733;-1;-0.295;0.927;0.285;-0.794;0.042;0.167;-0.828
0.995;-0.85;-0.009;-0.219;0.757;0.152;-0.29;0.253;0.815;0.997;0.757;0.753;0.645;-0.828
2.021;-0.047;-0.141;-0.334;0.142;-0.156;0.909;0.961;-0.047;0.998;0.142;-0.156;0.965;-0.334
2.6105;-0.345;0.145;0.096;0.304;0.563;-0.471;0.741;0.048;-0.471;0.305;0.564;0.146;0.331
0.989;0.969;0.502;-0.835;0.103;-0.85;-1;-0.099;0.7;0.691;-0.43;-0.322;0.36;0.355
1.3505;0.7;0.36;0.355;-0.43;-0.322;0.692;-0.444;-0.932;-0.601;-0.873;-0.165;-0.022;-0.453
0.833;-0.932;-0.021;-0.453;-0.873;-0.159;-0.601;-0.444;-0.923;-0.601;-0.873;-0.159;-0.021;-0.453
1.0385;0.929;-0.424;0.227;0.616;-0.679;0.395;0.395;0.929;-0.392;0.918;0.239;0.714;0.27
2.0915;0.373;0.065;0.27;-0.005;0.603;-0.392;0.395;0.374;-0.392;-0.006;0.603;0.065;0.271
2.9405;-0.059;-0.138;0.641;-0.468;0.729;0.998;-0.421;0.921;0.895;0.975;0.967;0.121;-0.664
1.4555;0.617;0.318;0.78;0.441;0.58;-0.359;-0.465;0.842;0.449;0.282;0.406;-0.664;-0.202
1.493;-0.068;0.131;-0.118;0.216;0.038;0.998;-0.004;-0.068;0.998;0.216;0.038;0.13;-0.121
1.697;-0.071;0.13;-0.13;0.216;0.034;0.911;0.998;0.998;0.998;0.998;0.998;0.998;0.998
2.1125;0.114;-0.326;0.208;-0.049;0.518;-0.255;0.998;0.115;0.896;0.311;-0.902;-0.326;0.691
2.9225;-1;0.998;0.998;-1;0.79;0.998;-0.819;-0.902;-0.912;-0.393;-0.027;-0.051;-0.873
2.03;-0.001;-1;-1;0.014;0.32;-0.553;0.517;-0.882;-1;-1;-1;-0.145;0.431
-0.001;0.998;0.15;-0.103;-0.062;-0.182;-0.167;-1;-1;-0.167;-0.064;-0.184;-1;-0.105
-0.001;-1;-1;-1;-0.064;-0.182;-0.173;-1;-1;-0.173;-0.064;-0.184;-1;-1
-0.001;-1;-1;-1;-0.062;-0.184;-0.173;-1;-1;-0.171;-0.064;-0.184;-1;-1
-0.001;-1;-1;-1;-0.064;-0.182;-0.173;0.793;0.276;-0.305;-1;0.323;0.289;0.93
-0.001;-1;-1;-0.235;-0.013;0.216;-1;-1;-1;-1;-1;0.216;-1;-0.235
-0.001;0.998;-1;-0.171;-1;0.998;0.998;-1;0.998;-1;0.708;0.998;-1;0.998
1.9595;0.107;0.009;-0.001;0.11;-0.005;0.027;0;0;0;0;0;0;0
1.787;0.04;-1;0.105;0.11;0.077;0.025;0.177;0.027;-0.627;0.111;0.405;0.969;0.281
1.058;0.58;-0.363;-1;-0.003;0.971;0.998;-0.373;-0.054;0.015;-1;-1;0.349;-1
1.7165;-1;0.969;0.274;-0.299;0.101;0.998;0.145;-1;0.998;-0.301;0.1;0.969;0.273
1.7165;-1;0.969;0.274;-0.301;0.101;0.998;0.146;-1;0.998;-0.301;0.1;0.969;0.274
1.307;0.301;-0.548;0.005;-1;0.972;-0.117;0.4;0.448;0.507;0.317;0.357;-0.003;0.005
2.792;0.542;0.414;-0.37;-0.905;0.349;-0.193;0.731;0.629;-1;0.98;0.226;-0.02;0.178
1.514;0.014;-0.002;-0.011;-0.014;0.012;0.007;0.01;0.013;0.004;-0.013;0.013;-0.002;-0.011
0.947;-1;-1;-0.155;-0.475;-0.248;-1;-1;-0.127;-0.208;-1;0.971;0.969;-0.432
1.439;-0.054;0.069;-0.013;0.003;-0.01;-0.053;-0.04;-0.054;-0.053;0.003;-0.01;0.068;-0.013
-0.001;-1;0.418;0.97;-1;0.971;0.437;0.966;-1;0.437;-1;0.971;0.419;0.97
0.905;0.705;-0.058;0.246;0.211;-0.003;0.617;-0.096;0.973;-0.208;-1;0.704;0.723;-0.23
-0.001;-1;0.969;-1;0.865;0.854;0.998;-1;-1;-1;0.983;0.281;-1;-1
2.882;0.421;0.315;-0.034;0.982;0.687;0.122;0.922;0.421;0.122;0.983;0.687;0.315;-0.034
2.882;0.421;0.315;-0.034;0.983;0.687;0.122;0.922;0.421;0.123;0.982;0.687;0.315;-0.035
2.882;0.421;0.315;-0.035;0.982;0.687;0.122;0.922;0.421;0.122;0.982;0.687;0.315;-0.035
1.091;-0.346;0.028;0.876;0.678;0.006;-0.897;-0.272;-0.346;-0.897;0.678;0.96;0.028;0.876
0.5375;-0.146;0.298;0.969;0.247;-0.407;0.283;-0.641;-0.146;0.283;0.247;-0.407;0.298;0.969
2.72;0.23;0.969;-1;0.979;-1;-1;-1;-0.675;0.998;0.979;0.971;0.345;0.862
0.7415;-0.819;-0.14;-0.004;0.516;0.636;0.625;0.406;0.615;-0.386;0.841;-0.584;0.038;-0.27
1.7165;0.972;0.969;0.208;0.842;0.098;0.998;0.145;0.973;0.998;0.841;0.098;0.969;0.208
0.932;0.388;-0.203;0.746;0.342;-1;0.856;0.8;-0.196;-0.897;-0.812;0.825;0.466;0.148
2.171;-0.702;0.968;-1;-0.091;0.841;-0.686;0.303;-0.655;-0.353;-0.106;0.72;0.732;0.088
0.884;-0.41;0.252;0.556;-1;-1;0.998;0.379;0.255;0.998;-1;0.971;0.349;0.179
2.1365;-0.848;0.512;0.456;-0.681;0.651;0.19;0.687;0.804;0.604;-0.686;0.651;0.878;-0.805
2.0495;0.109;0.351;0.298;0.29;0.275;0.082;-1;0.403;0.082;-0.203;0.545;-0.348;0.448
2.237;-0.833;0.45;-0.691;-0.336;-0.45;0.08;0.492;-0.841;0.08;-0.334;-0.45;0.45;-0.691
2.2505;0.184;-0.388;0.97;-0.772;0.71;0.823;0.967;0.973;0.182;-0.772;0.188;0.113;-1
2.9495;-0.309;-0.001;-0.009;-0.005;-0.003;0.998;-1;-1;-0.856;-1;-1;-1;0.895
1.8545;-0.28;0.969;-1;-1;-1;-0.856;0.237;-0.28;-0.856;-1;-1;0.969;-1
1.772;0.075;0.301;0.033;0.204;0.298;0.08;0.352;0.075;0.08;0.204;0.297;0.301;0.032
1.793;-0.042;0.087;-0.147;-0.074;-0.033;-0.111;0.196;-0.042;-0.111;-0.074;-0.034;0.087;-0.147
0.896;-0.318;-0.309;0.638;0.528;0.926;0.569;-0.399;-0.316;0.569;0.528;0.926;-0.307;0.638
2.081;0.525;-0.2;-1;0.546;0.261;0.216;-0.185;0.909;-0.339;-1;-1;0.326;-0.246
0.917;-0.083;-0.028;0.969;-0.054;-0.651;0.656;0.967;0.245;0.021;0.003;0.758;-0.001;0.446
2.0435;-0.696;0.067;0.014;-0.735;-0.061;-1;0.624;-0.841;-1;-1;0.399;0.153;0.068
2.0825;0.009;0.113;-1;-0.266;-0.41;0.983;0.839;-0.2;0.983;-1;-0.833;-0.523;-1
1.958;-0.441;0.484;0.413;0.273;0.459;0.149;0.306;-0.441;0.15;0.273;0.459;0.485;0.413
2.1905;0.528;0.261;0.248;0.178;0.168;-0.002;0.344;0.201;-0.001;0.178;0.168;0.262;0.248
1.892;0.547;0.073;-0.235;0.178;0.169;-0.405;0.24;0.191;-0.584;-0.35;-0.34;-0.389;-0.484
1.808;-0.354;-0.203;-0.15;0.974;0.965;0.998;0.206;-0.354;0.998;0.974;0.965;-0.203;-0.15
2.708;0.672;0.778;0.536;0.384;0.435;0.497;-0.162;0.008;-0.359;-0.569;0;-0.148;-0.325
2.084;0.086;-0.012;-0.842;0.1;-0.07;-0.192;0.39;0.29;0.093;0.31;0.158;0.476;0.14
2.48;0.457;0.283;0.351;0.313;0.533;0.418;0.413;0.783;0.37;0.346;0.48;0.733;0.581
1.2035;-0.305;-0.288;-0.068;-0.794;-0.477;-0.06;0.329;0.215;0.114;0.082;0.135;0.52;0.447
2.624;0.263;0.245;0.004;0.208;-0.394;0.119;0.75;0.263;0.119;0.208;-0.394;0.245;0.004
2.6255;0.263;0.245;0.004;0.208;-0.394;0.119;0.751;0.263;0.119;0.208;-0.394;0.245;0.004
2.6255;0.263;0.367;0.24;0.217;0.174;0.123;0.75;0.263;0.122;0.218;0.174;0.367;0.24
2.093;0.195;0.246;0.061;0.178;0.316;0.479;-0.257;0.026;0.127;-0.187;0.197;-0.094;-0.421
2.423;0.474;0.501;0.491;0.618;0.403;0.329;0.088;0.233;-0.248;-0.007;-0.226;0.196;-0.325
2.6405;0.689;0.682;0.206;0.438;0.063;-0.248;-0.441;0.079;-0.228;0.438;0.064;-0.226;0.206
2.159;0.269;0.405;0.265;0.214;0.384;0.48;0.44;0.269;0.48;0.214;0.384;0.405;0.265
1.427;0.214;0.359;0.237;0.1;0.204;0.34;-0.048;0.214;0.34;0.099;0.203;0.359;0.236
2.0165;0.739;0.416;0.443;0.297;0.279;0.499;0.345;0.739;0.498;0.297;0.279;0.415;0.443
1.91;0.067;-0.305;-0.694;-0.85;0.716;0.998;0.275;0.067;0.998;-0.85;0.716;-0.305;-0.694
0.8585;-0.756;-0.249;-0.059;-0.85;-0.828;-0.674;-0.71;-0.842;-0.897;-0.85;-0.828;-0.794;-0.85
2.837;-0.357;0.569;-0.438;-0.447;0.604;-0.311;0.892;-0.357;-0.311;-0.447;0.604;0.569;-0.438
0.9185;0.966;0.469;0.963;0.747;0.741;-0.641;-0.387;0.966;-0.641;0.747;0.742;0.47;0.963
1.7705;0.117;0.327;0.012;0.57;-0.311;-0.105;0.568;0.38;-0.343;0.57;-0.316;0.485;0.346
1.9415;0.014;0.298;0.198;0.416;0.564;0.406;0.81;0.506;0.997;0.976;0.965;0.357;0.071
2.7155;0.506;0.357;-0.528;0.976;0.965;-0.387;0.811;0.505;-0.387;0.975;0.965;0.357;-0.528
1.292;0.416;-0.379;-0.664;-0.507;0.477;-0.565;-0.249;0.405;-0.641;0.638;0.787;0.435;-0.098
1.958;-0.5;-0.016;0.296;0.475;0.406;0.998;-0.384;-0.083;-0.253;-0.073;0.7;0.426;0.031
2.147;0.888;0.461;0.964;-0.721;0.963;0.997;-0.627;0.014;-0.487;0.235;0.214;0.042;-0.542
2.054;-0.047;0.003;0.963;0.538;0.647;0.996;-0.043;0.424;-0.347;0.974;0.965;0.061;0.219
1.025;0.104;0.497;0.964;-0.807;0.645;0.794;0.296;0.703;0.002;-0.627;0.262;0.208;-0.468
2.6555;0.508;0.409;0.362;-0.088;-0.359;0.002;0.651;0.766;0.002;-0.089;-0.268;0.409;0.362
1.991;0.322;-0.238;0.645;0.128;0.127;0.199;-0.265;0.438;-0.362;-0.85;0.478;0.08;-0.179
0.884;-0.065;-0.738;0.715;-0.85;0.77;0.842;-0.359;-0.003;-0.507;0.974;0.014;-0.721;-0.389
0.8105;0.067;0.263;0.725;-0.41;0.451;-0.774;0.242;0.423;-0.309;-0.195;0.411;0.096;-0.369
2.078;-0.631;0.965;0.496;0.069;0.316;0.111;-0.265;0.059;0.998;0.976;0.965;0.344;-0.359
1.181;0.441;0.154;0.691;-0.497;0.271;-0.402;-0.066;0.42;-0.357;0.324;0.271;-0.553;-0.557
0.923;0.241;0.022;-0.55;-0.316;-0.807;-0.309;-0.219;-0.392;-1;-0.857;-0.807;0.526;-0.362
0.875;0.325;0.18;0.486;-0.655;0;0.998;0.862;0.244;-0.094;0.268;0.694;0.343;0.715
2.1515;0.129;0.155;0.359;-0.068;0.965;0.384;-0.168;-0.873;0.024;-0.641;-0.018;-0.768;0.288
2.0525;0.338;0.285;0.794;0.047;0.965;0.918;0.041;0.223;0.291;0.72;-0.099;-0.517;0.92
1.1555;-0.4;0.787;0.791;-0.727;-0.623;0.184;0.248;0.007;-0.623;0.298;0.438;-0.34;0.3
2.8625;0.094;0.272;-0.828;-0.857;0.965;0.182;0.961;0.966;-0.605;0.05;0.51;0.964;0.964
1.9475;-0.282;0.964;0.953;-0.774;0.389;0.037;0.238;0.417;0.259;0.977;0.354;-0.316;0.018
1.766;0.699;0.649;-0.357;-0.494;-0.09;0.649;0.231;-0.614;0.03;0.038;0.045;-0.038;0.364
1.1225;-0.374;0.58;0.933;0.844;-0.259;0.664;0.923;0.492;-0.022;-0.85;-0.807;0.016;-0.379
0.974;0.433;0.818;-0.266;-0.474;-0.195;-0.462;-0.689;-0.593;0.007;0.977;0.633;-0.659;-0.07
0.8795;0.473;0.099;0.586;0.977;-0.807;0.637;-0.253;-0.932;-0.432;-0.601;-0.664;0.459;0.439
